genres,release_date,playtime_forever,item_id
Action Indie,2011-07-22,83.0,242110.0
Simulation,2011-07-22,0.0,238050.0
Adventure,2010-08-24,180.0,95000.0
Action Simulation Strategy,2011-08-08,65.0,201420.0
Casual Indie,2011-07-22,0.0,237530.0
Simulation Strategy,2011-09-01,0.0,33910.0
Adventure,2011-06-28,15.0,244770.0
Adventure,2010-06-29,218.0,244850.0
Indie Casual,2011-08-10,219.0,244890.0
Strategy,2011-08-10,30.0,9480.0
Action Indie,2011-08-11,178.0,40390.0
Strategy,2011-08-11,0.0,225640.0
Strategy,2011-08-11,179.0,91310.0
Indie,2011-08-12,110.0,246420.0
Indie,2011-08-15,140.0,40300.0
Action Indie RPG Strategy,2011-08-15,0.0,207930.0
Action,2011-08-16,55.0,234390.0
Action,2011-08-16,0.0,246680.0
Action,2011-08-16,272.0,246900.0
Strategy,2011-08-16,0.0,255520.0
Action RPG,2011-09-20,0.0,265210.0
Adventure Casual Free to Play Massively Multiplayer Strategy,2011-08-31,90.0,247020.0
Action Adventure RPG,2011-08-31,101.0,214770.0
Action,2011-09-05,216.0,241620.0
Strategy,2011-09-08,0.0,225080.0
Action Indie,2012-07-12,106.0,244070.0
Strategy,2011-09-06,349.0,239030.0
Action Indie,2011-09-01,288.0,243780.0
Action Indie Racing Strategy,2011-09-07,75.0,244590.0
Action Massively Multiplayer Simulation,2011-09-13,0.0,248370.0
Simulation,2011-09-14,157.0,248470.0
Strategy,2011-09-14,0.0,248490.0
RPG Simulation Strategy,2011-09-15,0.0,248710.0
Action Indie,2011-09-15,235.0,248820.0
Adventure,2010-10-19,139.0,218620.0
RPG,2011-09-20,1943.0,206420.0
Action Indie,2011-09-21,0.0,47790.0
Action,2011-10-11,0.0,47830.0
Strategy,2011-09-28,1412.0,209000.0
Action Adventure Indie RPG,2011-09-28,117.0,239820.0
Simulation,2011-09-29,212.0,250260.0
Racing Simulation,2011-09-29,766.0,250320.0
Strategy,2007-02-20,0.0,250460.0
Strategy Indie Casual Simulation,2011-09-29,75.0,250580.0
Action Racing,2011-09-29,81.0,214550.0
Strategy Indie Casual Simulation,2011-09-29,47.0,111900.0
Strategy Indie Casual Simulation,2011-09-29,61.0,251530.0
Action,2011-09-09,84.0,251610.0
Action Simulation,2011-09-30,359.0,252010.0
Strategy Indie Casual Simulation,2011-09-29,213.0,252170.0
Action Adventure,2011-10-11,117.0,252310.0
Action Adventure RPG,2011-10-11,62.0,252370.0
Strategy,2011-10-11,219.0,252490.0
Casual Simulation Strategy,2011-10-12,133.0,252570.0
Simulation,2011-10-13,197.0,252830.0
Adventure Casual RPG,2011-10-14,0.0,252910.0
Simulation,2011-10-18,0.0,253130.0
Strategy Indie Simulation,2011-10-17,0.0,253410.0
Action Indie RPG,2011-10-24,322.0,253630.0
Casual Indie Strategy,2011-10-24,183.0,253650.0
Simulation Strategy,2011-10-24,0.0,253880.0
RPG,2011-10-24,0.0,259280.0
Action Indie,2011-10-24,0.0,259300.0
Action Indie Strategy,2011-10-25,0.0,3370.0
Action RPG,2011-10-25,0.0,3390.0
Action Adventure Free to Play Massively Multiplayer RPG,2011-11-02,0.0,3480.0
Simulation Strategy,2011-11-03,0.0,3600.0
Action,2011-11-03,0.0,78000.0
Adventure,2011-11-02,0.0,3540.0
Action Indie Strategy,2011-11-08,21.0,3590.0
Action,2011-11-08,0.0,3620.0
Adventure Strategy,2011-11-08,197.0,255320.0
Adventure Strategy,2011-11-08,645.0,241540.0
Strategy,2011-11-09,75.0,224860.0
Action Indie,2011-11-10,0.0,58520.0
Strategy RPG Indie,2011-11-11,0.0,204560.0
Indie Casual,2011-11-29,0.0,208730.0
Action RPG,2011-11-29,0.0,209730.0
Indie Racing,2011-11-21,0.0,219780.0
Action RPG,2011-11-29,2.0,231140.0
Strategy,2011-11-30,0.0,58610.0
Strategy,2011-11-30,85.0,205650.0
Action RPG,2011-11-29,198.0,255870.0
Strategy,2011-11-30,0.0,29900.0
Strategy,2010-06-11,0.0,91100.0
Strategy,2011-12-02,0.0,207040.0
Simulation,2011-12-01,58.0,217690.0
Action Free to Play Massively Multiplayer,2011-12-06,1943.0,57690.0
Adventure Indie,2012-01-13,135.0,57740.0
Strategy,2011-12-12,151.0,245620.0
Action,2011-12-07,0.0,247120.0
Racing,2011-12-13,2137.0,242050.0
Action,2011-12-13,289.0,239160.0
Action RPG Indie,2011-12-13,116.0,233130.0
Simulation Strategy,2011-12-14,0.0,213670.0
Action,2011-12-14,0.0,9350.0
Strategy,2011-12-14,0.0,9420.0
Action,2011-12-15,11.0,39650.0
Action,2011-12-15,0.0,39690.0
Casual Indie RPG,2011-12-14,0.0,50650.0
Action,2011-12-15,0.0,65530.0
Strategy,2011-12-15,135.0,214870.0
Action,2011-12-15,423.0,257690.0
Action Simulation,2011-12-15,179.0,257830.0
Action Adventure Indie,2013-06-06,278.0,209390.0
Action RPG Indie,2011-12-15,108.0,231720.0
Action Indie,2011-12-16,0.0,233210.0
Action Adventure RPG,2011-12-19,73.0,235800.0
Action,2011-12-19,88.0,45500.0
Casual Strategy,2011-12-19,0.0,258880.0
Action RPG Indie,2011-12-20,142.0,258890.0
Action,2011-12-20,75.0,258950.0
Action,2011-12-19,2963.0,238010.0
Action,2011-12-20,126.0,259390.0
Action,2011-12-20,0.0,259530.0
Action,2011-12-20,0.0,259570.0
Action,2011-12-20,95.0,259620.0
Action,2011-12-20,278.0,259780.0
Action,2011-12-20,107.0,212480.0
Action,2011-12-20,248.0,259870.0
Action,2011-12-20,7.0,259890.0
Indie Strategy,2012-01-25,229.0,221910.0
Simulation,2012-01-26,102.0,244090.0
RPG Strategy,2012-01-27,50.0,261030.0
Strategy RPG,2012-01-27,0.0,207750.0
Action Indie,2005-10-11,94.0,3020.0
Action Indie RPG,2012-01-30,124.0,252150.0
Free to Play Massively Multiplayer RPG,2010-02-02,59.0,262260.0
Action RPG Indie,2012-01-31,182.0,221380.0
Action RPG Indie,2012-01-31,545.0,262830.0
RPG Simulation Strategy,2012-02-08,214.0,263080.0
Action Indie,2012-02-02,446.0,263280.0
Strategy,2012-02-02,0.0,367690.0
Action Casual Indie,2012-02-02,74.0,263360.0
Casual Indie Racing,2012-02-03,322.0,263520.0
Action Casual Indie,2012-02-03,0.0,263700.0
Action Indie,2012-02-14,224.0,263980.0
RPG Simulation Strategy,2012-02-14,277.0,264140.0
Strategy,2012-02-14,173.0,264280.0
Strategy,2012-02-14,77.0,264300.0
Action Indie,2012-02-15,0.0,260750.0
Action Adventure,2012-02-16,0.0,260770.0
Simulation,2010-05-05,73.0,264730.0
Action RPG,2012-02-16,0.0,70210.0
Action,2011-12-21,234.0,265870.0
RPG Simulation,2012-02-16,95.0,265930.0
Action Free to Play Indie Massively Multiplayer RPG,2012-02-20,141.0,266010.0
Strategy,2012-02-20,96.0,266330.0
Action,2012-02-21,14.0,266390.0
Adventure Casual,2012-02-22,326.0,266840.0
Adventure Indie,2012-02-22,35.0,266940.0
Action Adventure,2012-02-28,214.0,267060.0
Action Adventure,2012-03-29,3.0,267600.0
Simulation,2012-03-01,0.0,267610.0
Simulation,2012-02-29,0.0,267960.0
Action Indie Strategy,2012-03-01,0.0,268650.0
Casual Indie Strategy,2012-03-01,114.0,268830.0
Action Indie Casual,2012-03-01,177.0,268850.0
Action Adventure,2012-03-02,178.0,269270.0
Simulation,2012-03-06,115.0,270190.0
Adventure Indie,2012-03-06,244.0,270330.0
Casual Indie,2012-03-02,219.0,270550.0
Simulation,2012-03-08,83.0,550.0
Simulation,2012-03-08,0.0,223530.0
Action Adventure Indie,2012-03-14,0.0,7670.0
Strategy,2012-03-14,0.0,8850.0
Simulation,2012-03-08,111.0,8870.0
Casual Indie Strategy,2012-03-15,166.0,409710.0
Action RPG Indie,2012-03-15,0.0,409720.0
Strategy RPG Indie,2012-03-15,66.0,267670.0
Indie Strategy,2012-03-16,57.0,270750.0
Adventure Casual,2012-03-16,58.0,270760.0
Strategy RPG Indie,2012-03-16,306.0,96200.0
Action Indie Casual,2012-03-16,0.0,237950.0
Action Adventure RPG,2012-03-19,0.0,65780.0
Simulation,2012-03-20,133.0,260210.0
Adventure Indie Strategy,2012-03-20,0.0,272990.0
Action,2012-03-20,0.0,273760.0
Action Indie,2012-03-21,0.0,273940.0
Action Adventure Indie,2012-03-21,0.0,208670.0
Action RPG,2012-03-20,180.0,224480.0
Strategy,2012-03-22,0.0,11450.0
Adventure,2012-03-22,0.0,12710.0
Action Indie,2012-03-21,0.0,12770.0
Casual Strategy,2012-03-23,0.0,44340.0
Adventure Casual,2012-03-28,0.0,12810.0
Adventure Casual,2012-03-28,0.0,44320.0
Simulation Strategy,2012-03-29,0.0,201700.0
Casual Indie,2012-03-29,75.0,321040.0
Simulation,2012-03-29,55.0,222880.0
Strategy RPG Indie,2012-03-29,163.0,274560.0
Racing,2012-03-29,55.0,275080.0
Indie Strategy,2012-03-30,141.0,275490.0
Action RPG Strategy,2012-04-04,0.0,225840.0
Simulation,2012-04-05,72.0,277430.0
Casual Indie RPG,2012-04-05,136.0,277500.0
Strategy RPG Indie,2012-04-05,0.0,277590.0
Indie,2012-04-06,0.0,34800.0
Indie Casual,2012-04-06,0.0,10270.0
Indie Simulation Strategy Early Access,2014-05-20,0.0,222900.0
Action,2012-04-09,321.0,279140.0
Strategy Simulation,2012-04-19,0.0,281410.0
RPG,2012-04-26,37.0,281690.0
Action Strategy RPG Indie,2012-04-26,224.0,246620.0
Action Adventure,2012-04-27,382.0,282100.0
Action,2012-04-27,345.0,282140.0
Indie,2012-04-27,0.0,282440.0
Action Casual Simulation Strategy,2012-04-27,233.0,282800.0
Strategy,2012-05-01,319.0,283040.0
Action,2012-05-01,140.0,283180.0
Simulation,2012-05-03,267.0,283390.0
Casual Indie Strategy,2012-05-24,0.0,283880.0
Simulation,2012-05-15,321.0,283960.0
RPG Simulation Strategy,2012-05-15,258.0,286320.0
Action Indie,2010-04-28,199.0,286500.0
Action Indie,2012-05-15,0.0,286540.0
Adventure,2012-05-16,105.0,231430.0
Casual Indie,2012-05-16,193.0,258180.0
Simulation,2012-05-17,234.0,287840.0
Simulation,2012-05-17,213.0,288160.0
Action,2012-05-18,1974.0,289650.0
Action Indie RPG,2012-05-18,516.0,233290.0
Indie Simulation Strategy,2012-05-17,456.0,289760.0
Simulation,2012-05-18,135.0,291170.0
Casual Indie Strategy,2012-05-24,209.0,291270.0
Casual Indie Strategy,2012-05-24,55.0,292410.0
Simulation,2012-05-24,0.0,115210.0
Simulation,2012-05-31,0.0,4880.0
Action Adventure RPG,2012-05-31,0.0,115200.0
Strategy RPG Indie,2012-05-31,381.0,294020.0
Action,2012-05-31,179.0,294230.0
Action,2012-05-31,0.0,201810.0
Action,2012-06-01,8.0,294530.0
Action,2012-06-01,7.0,294670.0
Action Indie,2012-06-04,0.0,3050.0
Free to Play Massively Multiplayer RPG,2012-06-06,0.0,200370.0
Indie Casual,2012-06-13,113.0,296470.0
Indie,2012-06-12,0.0,296630.0
Action Adventure Indie RPG Strategy,2012-06-12,129.0,35450.0
Action Adventure,2012-06-22,0.0,236830.0
Casual Strategy,2012-06-21,323.0,238460.0
Action Adventure Free to Play Massively Multiplayer RPG,2012-06-22,0.0,299580.0
Action,2012-06-06,252.0,300550.0
Action,2012-06-21,0.0,1500.0
Indie RPG,2012-06-25,0.0,1510.0
Adventure Indie,2012-06-22,0.0,1520.0
Massively Multiplayer RPG,2012-06-25,0.0,1530.0
Action Adventure Free to Play Massively Multiplayer RPG,2012-06-25,0.0,300820.0
Action,2012-06-26,255.0,301190.0
Strategy,2012-06-26,179.0,301200.0
Strategy,2012-06-26,223.0,286690.0
Casual Strategy,2012-06-21,219.0,287390.0
Action Free to Play,2012-06-27,35.0,301480.0
Action,2012-07-05,217.0,302120.0
RPG,2002-09-20,0.0,302130.0
Strategy,2012-06-26,0.0,302460.0
Action Indie,2012-07-06,247.0,244160.0
Action Indie Casual,2012-07-09,75.0,303390.0
RPG Indie,2012-07-10,233.0,304460.0
Strategy,2012-07-11,126.0,306020.0
Strategy,2012-07-11,224.0,306040.0
Action,2012-07-20,58.0,250400.0
Strategy,2012-07-11,245.0,306350.0
Strategy,2012-07-11,234.0,306410.0
Action,2012-07-20,77.0,202090.0
Action,2012-07-20,172.0,63380.0
Action,2012-07-24,224.0,307050.0
Action,2012-07-20,167.0,307230.0
RPG Strategy,2012-07-12,0.0,307760.0
Action,2012-07-20,0.0,308330.0
Action,2012-07-20,333.0,237850.0
Action,2012-07-20,0.0,311850.0
Action,2012-07-20,11.0,312280.0
Action,2012-07-20,224.0,316080.0
Action,2012-07-20,237.0,317250.0
Action,2012-07-20,494.0,317400.0
Action,2012-07-24,206.0,317610.0
Action,2012-07-24,342.0,253510.0
Action,2012-07-24,316.0,318100.0
Action,2012-07-24,301.0,318230.0
Action,2012-07-24,0.0,318350.0
Action,2012-07-24,0.0,318950.0
Action,2012-07-24,186.0,319230.0
Action,2012-07-24,55.0,319270.0
Action,2012-07-30,0.0,319400.0
Action Indie,2012-07-30,227.0,319970.0
Adventure,2012-07-30,0.0,320300.0
Strategy,2012-07-31,1630.0,241930.0
Adventure,2012-07-31,110.0,45100.0
Strategy,2012-07-31,217.0,289930.0
Action,2012-07-24,0.0,7860.0
Action Indie Strategy,2012-08-01,0.0,46250.0
Action,2012-08-02,132.0,287450.0
Casual Indie,2012-08-01,218.0,323320.0
Action,2012-08-02,691.0,241260.0
Casual Indie Strategy,2012-08-02,0.0,323430.0
Action Racing,2012-08-03,488.0,302510.0
Simulation,2012-08-03,279.0,214490.0
Action,2012-08-21,414.0,221540.0
Simulation,2012-08-03,0.0,307690.0
Action,2012-08-10,218.0,326190.0
Indie Strategy,2012-08-10,364.0,245300.0
Simulation,2012-08-09,218.0,286880.0
Action Strategy,2012-08-13,399.0,297860.0
Action,2012-08-13,0.0,301760.0
Action,2012-08-13,278.0,301980.0
Action Indie Simulation Strategy,2012-08-21,343.0,311770.0
Action,2012-08-21,399.0,315440.0
RPG,2005-02-08,286.0,316030.0
Action Indie RPG,2010-03-31,278.0,316260.0
Indie Casual,2012-08-23,0.0,316320.0
Simulation,2012-08-23,0.0,317580.0
Simulation,2012-08-23,279.0,319170.0
Simulation,2012-08-23,421.0,322600.0
Action,2012-08-30,279.0,327740.0
Action,2012-08-30,0.0,327370.0
Action,2012-08-30,0.0,327860.0
Action,2012-08-30,136.0,24240.0
Action,2012-08-30,0.0,328880.0
Indie,2012-09-07,0.0,329650.0
Action,2012-08-30,55.0,329830.0
Action,2012-08-30,213.0,329950.0
Action,2012-08-30,15.0,211420.0
Action,2012-08-30,214.0,330350.0
Action,2012-08-30,0.0,330370.0
Action,2012-08-30,219.0,330660.0
Action,2012-08-30,0.0,330840.0
Action,2012-08-30,265.0,730.0
Indie,2012-09-07,214.0,331790.0
Action Adventure,2012-09-07,37.0,305620.0
Adventure Indie RPG,2011-11-01,214.0,332480.0
Action Indie,2012-09-11,184.0,332710.0
Action,2012-08-30,222.0,333740.0
Action Indie Casual,2012-09-11,181.0,334620.0
Strategy,2012-09-12,242.0,334840.0
Action Simulation,2012-09-12,262.0,335200.0
Action,2012-09-19,8.0,335240.0
Strategy,2012-09-19,182.0,337420.0
Action Indie Strategy,2012-09-19,194.0,257510.0
Action Indie Strategy,2012-09-19,245.0,339200.0
Action Indie Strategy,2012-09-19,1299.0,319630.0
Action Indie Strategy,2012-09-19,247.0,339800.0
Action Indie Strategy,2012-09-19,231.0,340070.0
Action Indie Strategy,2012-09-19,199.0,340300.0
RPG Strategy,2012-09-27,213.0,340310.0
Action,2012-09-24,0.0,341080.0
Action,2012-09-24,261.0,341150.0
Action,2012-09-24,380.0,341500.0
Action,2012-09-24,217.0,341550.0
Action,2012-09-24,203.0,342360.0
Action,2012-09-24,170.0,343390.0
Adventure,2012-09-25,202.0,335660.0
Action,2012-09-27,0.0,344030.0
Action Strategy,2012-09-28,218.0,344040.0
Animation amp Modeling,2012-10-02,243.0,344790.0
Action Indie,2012-10-02,0.0,215080.0
Action Indie Strategy,2012-09-28,437.0,301910.0
Action,2012-09-28,271.0,345440.0
Action Indie,2012-10-02,51.0,346010.0
Action RPG,2012-10-09,177.0,346040.0
Strategy,2012-10-10,1.0,346110.0
Strategy,2012-10-10,0.0,407530.0
Strategy,2012-10-10,55.0,346140.0
Strategy,2012-10-10,0.0,346290.0
Strategy,2012-10-10,60.0,346900.0
Casual Simulation,2012-10-16,0.0,347350.0
Strategy,2012-10-10,0.0,347360.0
Strategy,2012-10-10,0.0,347370.0
Adventure Indie,2012-10-15,0.0,495400.0
Action,2012-10-15,244.0,347430.0
Action RPG,2012-10-16,63.0,347590.0
Action Racing,2012-10-16,218.0,347560.0
Action Adventure,2012-10-16,240.0,348360.0
Action Strategy RPG Indie,2012-10-16,202.0,348670.0
Strategy,2012-10-16,337.0,349260.0
Casual Simulation,2012-10-16,158.0,349500.0
Casual Simulation,2012-10-16,319.0,351340.0
Casual Simulation,2012-10-16,249.0,351490.0
Casual Simulation,2012-10-16,179.0,352190.0
Casual Simulation,2012-10-16,0.0,331160.0
Casual Simulation,2012-10-16,0.0,331450.0
Casual Simulation,2012-10-16,0.0,331750.0
Casual Simulation,2012-10-16,0.0,331970.0
Casual Simulation,2012-10-16,0.0,332260.0
Casual Simulation,2012-10-16,0.0,338300.0
Casual Simulation,2012-10-16,0.0,339040.0
Casual Simulation,2012-10-16,0.0,340990.0
Casual Simulation,2012-10-16,0.0,343140.0
Casual Simulation,2012-10-16,329.0,353640.0
Casual Simulation,2012-10-16,790.0,311560.0
Casual Simulation,2012-10-16,0.0,354500.0
Casual Simulation,2012-10-16,0.0,354510.0
Casual Simulation,2012-10-16,0.0,354520.0
Casual Simulation,2012-10-16,0.0,354530.0
Casual Simulation,2012-10-16,0.0,354540.0
Casual Simulation,2012-10-16,0.0,354550.0
Casual Simulation,2012-10-16,0.0,494710.0
Casual Simulation,2012-10-16,0.0,354640.0
Casual Simulation,2012-10-16,232.0,355150.0
Casual Simulation,2012-10-16,126.0,255710.0
Casual Simulation,2012-10-16,0.0,355950.0
Adventure Indie,2012-10-16,314.0,356040.0
Indie Strategy,2012-10-17,233.0,356570.0
Action Indie,2012-10-29,182.0,359040.0
Casual Simulation,2012-10-16,218.0,359050.0
Casual Simulation,2012-10-16,0.0,359320.0
Action Indie,2012-10-22,118.0,360590.0
Simulation Strategy,2012-10-23,285.0,360640.0
Strategy Casual,2012-10-23,278.0,360730.0
Strategy,2012-10-23,0.0,360750.0
Action Indie,2012-10-23,178.0,361160.0
Action Adventure,2012-10-23,259.0,361190.0
Action Adventure,2012-10-23,316.0,361400.0
Action Adventure Strategy RPG Indie,2012-10-23,0.0,47780.0
Action Adventure Indie Simulation,2012-10-29,29.0,362620.0
Action,2006-04-11,0.0,346680.0
RPG,2004-04-27,338.0,362890.0
Action RPG,2012-10-29,233.0,363460.0
RPG,2012-10-29,215.0,363490.0
Casual Simulation,2012-10-30,573.0,363600.0
Casual Simulation,2012-10-30,214.0,364270.0
Action Adventure Indie,2003-04-13,266.0,365450.0
Racing,2012-11-13,0.0,366990.0
Adventure Indie,2012-11-06,282.0,238370.0
Indie Strategy,2012-11-02,0.0,397080.0
Action Free to Play Massively Multiplayer,2012-11-06,217.0,363580.0
Strategy,2012-11-07,225.0,370510.0
Strategy,2012-11-07,228.0,370550.0
Strategy Indie Simulation,2012-11-09,0.0,370640.0
Action Indie,2012-11-09,340.0,371420.0
Action Adventure Indie,2012-11-09,0.0,371500.0
Action Indie Simulation,2012-11-09,284.0,371510.0
Adventure,2012-11-09,232.0,371670.0
Action,2012-11-09,246.0,372030.0
Action,2012-11-09,286.0,373110.0
Action,2012-11-09,247.0,375250.0
Action,2012-11-12,265.0,375460.0
Action Adventure,2012-11-13,220.0,375510.0
Action Adventure,2012-11-13,307.0,267750.0
Racing,2012-11-13,229.0,376870.0
Action Adventure,2012-11-13,229.0,312530.0
Racing,2012-11-13,258.0,380700.0
Racing,2012-11-13,1851.0,208650.0
Racing,2012-11-13,122.0,267490.0
Racing,2012-11-13,220.0,383330.0
RPG Strategy,2004-03-08,0.0,383560.0
Action,2012-11-19,358.0,383800.0
Action,2012-11-19,225.0,384480.0
Action,2012-11-19,533.0,383870.0
Action,2012-11-19,220.0,384740.0
Action,2012-11-19,221.0,367580.0
Action,2012-11-19,314.0,385080.0
Simulation,2012-11-20,389.0,385830.0
Simulation,2012-11-20,0.0,386330.0
Simulation,2012-11-20,182.0,387840.0
Strategy,2012-11-21,5.0,388080.0
Strategy,2012-11-21,0.0,388160.0
Strategy,2012-11-21,241.0,391070.0
Strategy,2012-11-21,330.0,391540.0
Strategy,2012-11-21,220.0,391420.0
Simulation,2012-11-23,364.0,394310.0
Action Adventure Indie,2012-11-28,211.0,394540.0
Action Indie,2012-11-28,0.0,395270.0
Action,2012-11-28,0.0,396260.0
Action Indie,2012-11-28,235.0,398710.0
Racing Simulation Sports,2005-09-26,215.0,399430.0
Simulation,2012-11-29,0.0,402670.0
Adventure Indie,2012-12-05,250.0,403560.0
Adventure Indie,2012-12-05,222.0,403570.0
Strategy Casual,2012-12-06,235.0,403900.0
Strategy Casual,2012-12-06,218.0,403740.0
Action Adventure Casual Free to Play Massively Multiplayer RPG Simulation,2012-12-06,0.0,404480.0
Strategy Indie Casual,2012-12-06,216.0,405640.0
Action Adventure,2003-12-17,0.0,408940.0
Action Adventure,2012-12-06,225.0,410210.0
Action Adventure,2001-11-20,1.0,411960.0
Simulation,2012-12-06,215.0,412600.0
Action Simulation Strategy,2012-12-13,275.0,413150.0
Action Adventure,2012-12-11,0.0,272890.0
Action Simulation Strategy,2012-12-11,278.0,415420.0
Casual Simulation,2012-12-11,202.0,416080.0
Adventure Indie,2012-12-11,219.0,416550.0
Casual Simulation,2012-12-11,224.0,418070.0
Adventure,2012-12-17,414.0,418910.0
Simulation,2011-03-25,0.0,2700.0
RPG Strategy,2012-12-17,0.0,285310.0
Strategy,2012-12-17,1.0,285330.0
Strategy,2012-12-17,1115.0,427520.0
Action,2012-12-18,0.0,431240.0
Simulation Strategy,2012-12-18,212.0,432020.0
Casual Simulation,2012-12-18,0.0,440430.0
Casual Simulation,2012-12-18,0.0,440431.0
Casual Simulation,2012-12-18,0.0,440432.0
Casual Simulation,2012-12-18,0.0,440433.0
RPG,2012-12-21,0.0,440434.0
Simulation,2012-12-21,0.0,440435.0
Indie Casual,2012-12-31,0.0,440436.0
Adventure Casual,2013-01-07,0.0,440437.0
Racing,2013-01-07,0.0,440438.0
Racing,2013-01-07,221.0,433950.0
Action Indie,2013-01-08,218.0,264240.0
Racing,2013-01-07,218.0,438010.0
Strategy,2013-01-09,0.0,438020.0
Simulation,2013-01-10,223.0,438030.0
Action Strategy Casual,2013-01-10,217.0,438080.0
Action Strategy,2013-01-09,186.0,438180.0
Indie Strategy,2013-01-11,0.0,310380.0
Strategy Indie Simulation,2013-01-11,0.0,439260.0
Casual Simulation,2013-01-22,0.0,4720.0
RPG Strategy,2013-01-18,0.0,34270.0
Action,2013-01-17,0.0,203750.0
Action RPG,2013-01-22,222.0,444480.0
Action RPG,2013-01-22,10.0,444560.0
Indie Strategy,2013-01-21,0.0,448630.0
Action RPG,2013-01-22,226.0,448660.0
Action RPG,2013-01-22,250.0,449200.0
Action RPG,2013-01-22,342.0,449540.0
Action RPG,2013-01-22,240.0,451880.0
Action Indie Simulation,2013-01-23,237.0,454200.0
Action Indie Simulation,2013-01-23,223.0,454890.0
Adventure,2013-01-23,205.0,463210.0
Action Simulation,2013-01-24,198.0,463220.0
Action Indie,2013-01-24,241.0,463350.0
Action Adventure,2013-01-24,218.0,466840.0
Strategy Indie,2013-01-23,218.0,469730.0
Action Indie,2013-01-31,831.0,473450.0
Casual Indie,2013-02-01,237.0,485330.0
Simulation,2013-02-05,251.0,485890.0
Casual Simulation,2013-02-05,285.0,491330.0
Casual Simulation,2013-02-05,0.0,397060.0
Casual Simulation,2013-02-05,923.0,1200.0
Casual Simulation,2013-02-05,0.0,1230.0
Casual Simulation,2013-02-05,0.0,1280.0
Action,2013-02-06,158.0,1520.0
Action,2013-02-06,1323.0,220.0
Action,2013-02-06,0.0,320.0
Simulation,2013-02-06,90.0,340.0
Action,2013-02-06,0.0,360.0
Action,2013-02-06,234.0,380.0
RPG Strategy,2013-02-15,113.0,400.0
Action Indie,2013-02-18,507.0,420.0
Simulation Strategy,2013-02-18,21.0,13250.0
Action Adventure Indie Strategy,2013-02-18,6038.0,10500.0
Casual Indie Strategy,2013-02-19,1646.0,1250.0
Casual Simulation,2013-02-19,13.0,35420.0
Casual Simulation,2013-02-19,1393.0,3720.0
Casual Simulation,2013-02-19,8.0,32360.0
Simulation Strategy,2013-02-18,9202.0,8980.0
Casual Simulation,2013-02-26,82.0,550.0
Casual Simulation,2013-02-26,0.0,223530.0
Casual Simulation,2013-02-26,11311.0,22380.0
Action,2013-02-26,1090.0,31280.0
RPG Web Publishing,2013-03-05,4.0,67000.0
Casual Simulation,2013-02-26,320.0,63200.0
Simulation,2013-03-05,1485.0,620.0
Casual Simulation,2013-03-05,2301.0,47900.0
Casual Simulation,2013-03-05,428.0,42910.0
Casual Simulation,2013-03-05,7689.0,28050.0
Action,2013-03-05,0.0,2200.0
Casual Simulation,2013-03-05,284.0,2210.0
Action,2013-03-07,0.0,2270.0
